Timestamp, vel x, vel y, vel z
1.5659687103945065e+18,-2.905795097351e+00,4.418102741241e+00,7.090734690428e-02
1.5659687104118735e+18,-2.883947849274e+00,4.434830665588e+00,6.726810336113e-02
1.5659687104317821e+18,-2.861045360565e+00,4.447941780090e+00,6.290344893932e-02
1.5659687104515003e+18,-2.837056875229e+00,4.457979679108e+00,6.327544897795e-02
1.5659687104715794e+18,-2.814779043198e+00,4.468064308167e+00,6.165866553783e-02
1.5659687104944753e+18,-2.795564651489e+00,4.474171638489e+00,6.133980304003e-02
1.5659687105116024e+18,-2.782279253006e+00,4.482166290283e+00,5.831740796566e-02
1.5659687105329792e+18,-2.766297578812e+00,4.493478775024e+00,5.834219604731e-02
1.565968710553574e+18,-2.751079559326e+00,4.505851268768e+00,5.951148271561e-02
1.565968710571753e+18,-2.735848903656e+00,4.520184040070e+00,6.171936541796e-02
1.5659687105945436e+18,-2.714873075485e+00,4.536117076874e+00,6.478632986546e-02
1.5659687106115873e+18,-2.688050270081e+00,4.549201011658e+00,6.535503268242e-02
1.565968710631564e+18,-2.656021833420e+00,4.558969974518e+00,6.891778856516e-02
1.5659687106515466e+18,-2.630809545517e+00,4.566256523132e+00,7.422605156898e-02
1.5659687106716372e+18,-2.609243869781e+00,4.575597763062e+00,7.579635083675e-02
1.565968710698258e+18,-2.586221218109e+00,4.588660240173e+00,8.014343678951e-02
1.565968710711868e+18,-2.565551996231e+00,4.606357097626e+00,7.733175158501e-02
1.5659687107315702e+18,-2.542727708817e+00,4.627114295959e+00,7.745438069105e-02
1.565968710751768e+18,-2.515898227692e+00,4.647298336029e+00,7.744669914246e-02
1.565968710771602e+18,-2.485800266266e+00,4.662420272827e+00,8.195707947016e-02
1.5659687107951698e+18,-2.455012321472e+00,4.671855449677e+00,9.147667139769e-02
1.5659687108115937e+18,-2.429738521576e+00,4.678941726685e+00,9.527245163918e-02
1.56596871083328e+18,-2.404461383820e+00,4.692606925964e+00,9.852493554354e-02
1.5659687108515192e+18,-2.381308317184e+00,4.712614059448e+00,1.058303266764e-01
1.5659687108729807e+18,-2.362717390060e+00,4.731850147247e+00,1.124087423086e-01
1.5659687108944479e+18,-2.341418743134e+00,4.743849754333e+00,1.230915859342e-01
1.5659687109142996e+18,-2.320341587067e+00,4.753181934357e+00,1.317207664251e-01
1.5659687109333253e+18,-2.291884422302e+00,4.764586925507e+00,1.389670073986e-01
1.5659687109515244e+18,-2.266543626785e+00,4.781409740448e+00,1.389488726854e-01
1.565968710971664e+18,-2.238579034805e+00,4.803019523621e+00,1.411614865065e-01
1.5659687109948718e+18,-2.207926750183e+00,4.826746463776e+00,1.424345970154e-01
