Timestamp, pos x, pos y, pos z, ori x, ori y, ori z, ori w
1.56596870121976e+18,8.886424155532e-02,2.158164735869e-01,4.426104428356e-03,-5.571133952048e-01,6.635151898229e-01,-3.136728159765e-01,-3.885635369860e-01
1.565968701231785e+18,8.766730167890e-02,2.146901446728e-01,9.864352183697e-03,-5.625312685891e-01,6.663137360087e-01,-3.077383405267e-01,-3.806332760487e-01
1.5659687012600914e+18,8.766730167890e-02,2.146901446728e-01,9.864352183697e-03,-5.625312685891e-01,6.663137360087e-01,-3.077383405267e-01,-3.806332760487e-01
1.5659687012757192e+18,8.588084239574e-02,2.139539367141e-01,1.371932951903e-02,-5.647238083823e-01,6.696434450691e-01,-3.061705238142e-01,-3.727254848673e-01
1.5659687012997583e+18,8.581137591093e-02,2.136692953995e-01,1.479379024704e-02,-5.656334858330e-01,6.703005620653e-01,-3.047326291969e-01,-3.713407342349e-01
1.5659687013197274e+18,8.498500723068e-02,2.128816464646e-01,1.800157742428e-02,-5.688170951724e-01,6.718558416732e-01,-3.013270521792e-01,-3.664134930297e-01
1.5659687013399145e+18,8.498500723068e-02,2.128816464646e-01,1.800157742428e-02,-5.688170951724e-01,6.718558416732e-01,-3.013270521792e-01,-3.664134930297e-01
1.565968701354492e+18,8.257092029630e-02,2.117675180073e-01,2.283533020738e-02,-5.744400697441e-01,6.734494113311e-01,-2.978573376643e-01,-3.574430067155e-01
1.5659687013797747e+18,8.190399462458e-02,2.117626155498e-01,2.314548802639e-02,-5.728324834912e-01,6.752348368008e-01,-2.996203502165e-01,-3.551739105904e-01
1.5659687013962212e+18,8.089867787984e-02,2.108550644368e-01,2.637570260289e-02,-5.760541773414e-01,6.766922081607e-01,-2.963601756731e-01,-3.498855333636e-01
1.565968701419791e+18,8.089867787984e-02,2.108550644368e-01,2.637570260289e-02,-5.760541773414e-01,6.766922081607e-01,-2.963601756731e-01,-3.498855333636e-01
1.5659687014317532e+18,8.050734623319e-02,2.094387411415e-01,3.067958509549e-02,-5.795887872212e-01,6.791974097259e-01,-2.905913498043e-01,-3.439831155274e-01
1.565968701455074e+18,8.050734623319e-02,2.094387411415e-01,3.067958509549e-02,-5.795887872212e-01,6.791974097259e-01,-2.905913498043e-01,-3.439831155274e-01
1.5659687014716838e+18,8.034874901287e-02,2.087458049380e-01,3.268214045113e-02,-5.794192001942e-01,6.818852954715e-01,-2.887445278058e-01,-3.404885195249e-01
1.565968701495354e+18,8.033268064280e-02,2.080131907610e-01,3.468727851531e-02,-5.809198045402e-01,6.831368755387e-01,-2.857720484488e-01,-3.379208876313e-01
1.5659687015132562e+18,8.033268064280e-02,2.080131907610e-01,3.468727851531e-02,-5.809198045402e-01,6.831368755387e-01,-2.857720484488e-01,-3.379208876313e-01
1.56596870153181e+18,8.044722724709e-02,2.065458016517e-01,3.849846854131e-02,-5.836504359172e-01,6.855754935772e-01,-2.798665203673e-01,-3.331863473156e-01
1.565968701559758e+18,8.044722724709e-02,2.065458016517e-01,3.849846854131e-02,-5.836504359172e-01,6.855754935772e-01,-2.798665203673e-01,-3.331863473156e-01
1.5659687015716193e+18,8.229884084653e-02,2.048508733587e-01,4.209158585136e-02,-5.819719509708e-01,6.913799868665e-01,-2.730934629207e-01,-3.297306818506e-01
